project;benchmark;params;javaPath;jarFile;arguments
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.onePrimitiveArg;limit=1;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.onePrimitiveArg;limit=10000;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.noArgsBaseline;limit=1;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.noArgsBaseline;limit=10000;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.noArgs;limit=1;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.noArgs;limit=10000;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.tenMixedArgsBaseline;limit=1;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.tenMixedArgsBaseline;limit=10000;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.tenMixedArgs;limit=1;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.tenMixedArgs;limit=10000;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.alignedPrimitiveArgsBaseline;limit=1;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.alignedPrimitiveArgsBaseline;limit=10000;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.alignedPrimitiveArgs;limit=1;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.alignedPrimitiveArgs;limit=10000;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.unalignedPrimitiveArgsBaseline;limit=1;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.unalignedPrimitiveArgsBaseline;limit=10000;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.unalignedPrimitiveArgs;limit=1;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.mpsc.MpscProxyChannelBenchmark.unalignedPrimitiveArgs;limit=10000;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.QueueThroughputBaseline.tpt;qCapacity=128000&qType=SpscArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.oneObjectArgBaseline;limit=1;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.oneObjectArgBaseline;limit=128000;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.oneObjectArg;limit=1;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.oneObjectArg;limit=128000;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.oneReferenceArgBaseline;limit=1;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.oneReferenceArgBaseline;limit=128000;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.oneReferenceArg;limit=1;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.oneReferenceArg;limit=128000;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.twoMixedLengthPrimitiveArgsBaseline;limit=1;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.twoMixedLengthPrimitiveArgsBaseline;limit=128000;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.twoMixedLengthPrimitiveArgs;limit=1;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.twoMixedLengthPrimitiveArgs;limit=128000;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.onePrimitiveArgBaseline;limit=1;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.onePrimitiveArgBaseline;limit=128000;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.onePrimitiveArg;limit=1;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.onePrimitiveArg;limit=128000;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.noArgsBaseline;limit=1;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.noArgsBaseline;limit=128000;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.noArgs;limit=1;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.noArgs;limit=128000;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.tenMixedArgsBaseline;limit=1;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.tenMixedArgsBaseline;limit=128000;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.tenMixedArgs;limit=1;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.tenMixedArgs;limit=128000;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgsBaseline;limit=1;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgsBaseline;limit=128000;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs;limit=1;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs;limit=128000;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.unalignedPrimitiveArgsBaseline;limit=1;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.unalignedPrimitiveArgsBaseline;limit=128000;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.unalignedPrimitiveArgs;limit=1;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.channels.spsc.SpscProxyChannelBenchmark.unalignedPrimitiveArgs;limit=128000;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.baseline.BaselinePingPong.pingpong;;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.baseline.ConcQOfferPoll.offerAndPoll;;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.baseline.QueueOfferPoll.offerAndPollLoops;burstSize=1&qCapacity=132000&qType=SpscArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.baseline.QueueOfferPoll.offerAndPollLoops;burstSize=1&qCapacity=132000&qType=MpscArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.baseline.QueueOfferPoll.offerAndPollLoops;burstSize=1&qCapacity=132000&qType=SpmcArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.baseline.QueueOfferPoll.offerAndPollLoops;burstSize=1&qCapacity=132000&qType=MpmcArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.baseline.SingleThreadedOffer.offerLoop;qType=SpscArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.baseline.SingleThreadedOffer.offerLoop;qType=MpscArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.baseline.SingleThreadedOffer.offerLoop;qType=SpmcArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.baseline.SingleThreadedOffer.offerLoop;qType=MpmcArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.baseline.SingleThreadedPoll.poll;qType=SpscArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.baseline.SingleThreadedPoll.poll;qType=MpscArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.baseline.SingleThreadedPoll.poll;qType=SpmcArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.baseline.SingleThreadedPoll.poll;qType=MpmcArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.collections.ConcurrentSetThroughput.rw;implementation=NonBlockingHashSet&readRatio=75&tableSize=100000;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.collections.ConcurrentSetThroughput.rw;implementation=ConcurrentHashSet&readRatio=75&tableSize=100000;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.collections.ConcurrentSetThroughput.rw;implementation=SingleWriterHashSet&readRatio=75&tableSize=100000;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.collections.SetOps.add;keyBound=2048&occupancy=512&size=1024&type=PATH/TO/java.util.HashSet;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.collections.SetOps.add;keyBound=2048&occupancy=512&size=1024&type=org.jctools.sets.OpenHashSet;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.collections.SetOps.remove;keyBound=2048&occupancy=512&size=1024&type=PATH/TO/java.util.HashSet;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.collections.SetOps.remove;keyBound=2048&occupancy=512&size=1024&type=org.jctools.sets.OpenHashSet;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.collections.SetOps.contains;keyBound=2048&occupancy=512&size=1024&type=PATH/TO/java.util.HashSet;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.collections.SetOps.contains;keyBound=2048&occupancy=512&size=1024&type=org.jctools.sets.OpenHashSet;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.collections.SetOps.sum;keyBound=2048&occupancy=512&size=1024&type=PATH/TO/java.util.HashSet;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.collections.SetOps.sum;keyBound=2048&occupancy=512&size=1024&type=org.jctools.sets.OpenHashSet;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.counters.CountersBenchmark.rw;stripes=0;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.MpqBurstCost.burstCost;burstSize=100&consumerCount=1&qType=SpscArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.MpqBurstCost.burstCost;burstSize=100&consumerCount=1&qType=MpscArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.MpqBurstCost.burstCost;burstSize=100&consumerCount=1&qType=SpmcArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.MpqBurstCost.burstCost;burstSize=100&consumerCount=1&qType=MpmcArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.QueueBurstCost.burstCost;burstSize=100&consumerCount=1&qCapacity=132000&qType=SpscArrayQueue&warmup=true;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.QueueBurstCost.burstCost;burstSize=100&consumerCount=1&qCapacity=132000&qType=MpscArrayQueue&warmup=true;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.QueueBurstCost.burstCost;burstSize=100&consumerCount=1&qCapacity=132000&qType=SpmcArrayQueue&warmup=true;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.QueueBurstCost.burstCost;burstSize=100&consumerCount=1&qCapacity=132000&qType=MpmcArrayQueue&warmup=true;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=1&qType=SpscArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
jctools;org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost;burstSize=1&qType=MpscArrayQueue;PATH/TO/java;PATH/TO/jctools.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
