project;benchmark;params;javaPath;jarFile;arguments
zipkin;zipkin2.elasticsearch.internal.BulkRequestBenchmarks.buildAndWriteRequest_tenSpans;;PATH/TO/java;PATH/TO/zipkin.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
zipkin;zipkin2.EndpointBenchmarks.parseIpv4_literal;;PATH/TO/java;PATH/TO/zipkin.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
zipkin;zipkin2.EndpointBenchmarks.parseIpv4_addr;;PATH/TO/java;PATH/TO/zipkin.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
zipkin;zipkin2.EndpointBenchmarks.parseIpv4_bytes;;PATH/TO/java;PATH/TO/zipkin.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
zipkin;zipkin2.EndpointBenchmarks.parseIpv6_literal;;PATH/TO/java;PATH/TO/zipkin.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
zipkin;zipkin2.EndpointBenchmarks.parseIpv6_addr;;PATH/TO/java;PATH/TO/zipkin.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
zipkin;zipkin2.EndpointBenchmarks.parseIpv6_bytes;;PATH/TO/java;PATH/TO/zipkin.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
zipkin;zipkin2.internal.DelayLimiterBenchmarks.shouldInvoke_randomData;;PATH/TO/java;PATH/TO/zipkin.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
zipkin;zipkin2.internal.DelayLimiterBenchmarks.shouldInvoke_sameData;;PATH/TO/java;PATH/TO/zipkin.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
zipkin;zipkin2.internal.ReadBufferBenchmarks.readLong;;PATH/TO/java;PATH/TO/zipkin.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
zipkin;zipkin2.internal.ReadBufferBenchmarks.readLong_localArray;;PATH/TO/java;PATH/TO/zipkin.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
zipkin;zipkin2.internal.ReadBufferBenchmarks.readLong_8arity_localArray;;PATH/TO/java;PATH/TO/zipkin.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
zipkin;zipkin2.internal.ReadBufferBenchmarks.readLong_8arity;;PATH/TO/java;PATH/TO/zipkin.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
zipkin;zipkin2.internal.ReadBufferBenchmarks.readLongReverseBytes;;PATH/TO/java;PATH/TO/zipkin.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
zipkin;zipkin2.internal.WriteBufferBenchmarks.utf8SizeInBytes_chinese;;PATH/TO/java;PATH/TO/zipkin.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
zipkin;zipkin2.internal.WriteBufferBenchmarks.writeUtf8_chinese;;PATH/TO/java;PATH/TO/zipkin.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
zipkin;zipkin2.internal.WriteBufferBenchmarks.writeUtf8_chinese_jdk;;PATH/TO/java;PATH/TO/zipkin.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
zipkin;zipkin2.internal.WriteBufferBenchmarks.varIntSizeInBytes_32;;PATH/TO/java;PATH/TO/zipkin.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
zipkin;zipkin2.internal.WriteBufferBenchmarks.varIntSizeInBytes_64;;PATH/TO/java;PATH/TO/zipkin.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
zipkin;zipkin2.SpanBenchmarks.buildClientSpan;;PATH/TO/java;PATH/TO/zipkin.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
zipkin;zipkin2.SpanBenchmarks.buildClientSpan_longs;;PATH/TO/java;PATH/TO/zipkin.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
zipkin;zipkin2.SpanBenchmarks.buildClientSpan_clear;;PATH/TO/java;PATH/TO/zipkin.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
zipkin;zipkin2.SpanBenchmarks.buildClientSpan_clone;;PATH/TO/java;PATH/TO/zipkin.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
zipkin;zipkin2.SpanBenchmarks.padLeft_1Char;;PATH/TO/java;PATH/TO/zipkin.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
zipkin;zipkin2.SpanBenchmarks.padLeft_15Chars;;PATH/TO/java;PATH/TO/zipkin.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
zipkin;zipkin2.SpanBenchmarks.padLeft_17Chars;;PATH/TO/java;PATH/TO/zipkin.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
zipkin;zipkin2.SpanBenchmarks.padLeft_31Chars;;PATH/TO/java;PATH/TO/zipkin.jar;-bm sample -f 5 -i 100 -wi 0 -r 1
